dataset,precision,recall,f1
adults___0.3.csv,0.78939246141864117,0.80968333656011127,0.79940413762622631
adults_anonymized_k100_emph_age.csv,0.31515411746386668,0.37304043215193144,0.34137464398505774
adults_anonymized_k100_emph_race.csv,0.34071014443921871,0.38578181746407708,0.36142639197815296
adults_anonymized_k100_equal.csv,0.48422794822231002,0.57253884325251581,0.52463012915487561
adults_anonymized_k11_emph_age.csv,0.42042731321832943,0.49258777525372155,0.45364271933773337
adults_anonymized_k11_emph_race.csv,0.42082997095089236,0.49154507683418747,0.45341964604618523
adults_anonymized_k11_equal.csv,0.61226870663284705,0.68659109301207244,0.64728756322131031
adults_anonymized_k15_emph_age.csv,0.38502972298189003,0.46383733115140025,0.42070295903095856
adults_anonymized_k15_emph_race.csv,0.38998914720448558,0.46653700224652966,0.42479134254876189
adults_anonymized_k15_equal.csv,0.5922926517859739,0.66892319990525817,0.62823563086836898
adults_anonymized_k19_emph_age.csv,0.3732663486929485,0.44593312177913669,0.40631013203972827
adults_anonymized_k19_emph_race.csv,0.37965107035529161,0.44569687280191783,0.40995245396219976
adults_anonymized_k19_equal.csv,0.56661001419844947,0.6466635579504183,0.60391800946252694
adults_anonymized_k23_emph_age.csv,0.35614902817089356,0.42400393232418931,0.38689915285687626
adults_anonymized_k23_emph_race.csv,0.38280512387011761,0.43035134325251578,0.40487322715443719
adults_anonymized_k23_equal.csv,0.54089049548096246,0.63344817191335423,0.58350252986918305
adults_anonymized_k27_emph_age.csv,0.35550271444866743,0.41074263328452698,0.38101851248286012
adults_anonymized_k27_emph_race.csv,0.34488883599312109,0.4063373401231643,0.37287389632296153
adults_anonymized_k27_equal.csv,0.53230571258642212,0.61573485925096549,0.57093419079286278
adults_anonymized_k31_emph_age.csv,0.35007386759837517,0.39198720536726811,0.36964876894644244
adults_anonymized_k31_emph_race.csv,0.35416548619472971,0.40117462821009725,0.37592250853732417
adults_anonymized_k31_equal.csv,0.53716538215055976,0.62047060491222028,0.57578138944888579
adults_anonymized_k35_emph_age.csv,0.34718370703907742,0.39080266335788005,0.36736450008220217
adults_anonymized_k35_emph_race.csv,0.34265844251643268,0.3864457504342334,0.36302642099913174
adults_anonymized_k35_equal.csv,0.54019808337566,0.62298133065615902,0.57852087291050114
adults_anonymized_k3_emph_age.csv,0.57524761254175505,0.60076751198627687,0.58772735716619739
adults_anonymized_k3_emph_race.csv,0.57732545742976193,0.60218785438468048,0.589483951584999
adults_anonymized_k3_equal.csv,0.75643626481699533,0.7798517730000144,0.76796099519304817
adults_anonymized_k7_emph_age.csv,0.47261329047600087,0.53668433207010902,0.50259771446553536
adults_anonymized_k7_emph_race.csv,0.48208628118802616,0.54397761365430719,0.51115849521705869
adults_anonymized_k7_equal.csv,0.66913132975582523,0.72893548673614394,0.6977472967332532
