dataset,precision,recall,f1
adults___0.3.csv,0.8632627104324182,0.8362358649199042,0.84952994883085609
adults_anonymized_k100_emph_age.csv,0.81495659192608161,0.67058118190431071,0.73572975212040448
adults_anonymized_k100_emph_race.csv,0.82263417419085449,0.66655503549229866,0.73637432526561952
adults_anonymized_k100_equal.csv,0.80417483421550884,0.74726502501327829,0.77465812462899286
adults_anonymized_k11_emph_age.csv,0.75822789328771834,0.67252442114178257,0.71278113810027699
adults_anonymized_k11_emph_race.csv,0.75053968430650653,0.66920825527898598,0.70752423078762949
adults_anonymized_k11_equal.csv,0.81496631320567892,0.78738188672609566,0.80093318347022235
adults_anonymized_k15_emph_age.csv,0.77746564086721015,0.6709597903478175,0.72028283945212856
adults_anonymized_k15_emph_race.csv,0.7722483298336591,0.67133972212652337,0.71824342951065256
adults_anonymized_k15_equal.csv,0.81851895027469135,0.78690820001291928,0.80240025897789413
adults_anonymized_k19_emph_age.csv,0.78678090092392239,0.67252498187703669,0.72515997277253796
adults_anonymized_k19_emph_race.csv,0.78832156225699979,0.67749803069778791,0.72871167296355555
adults_anonymized_k19_equal.csv,0.81276621490309942,0.77663039382455534,0.79428319952349002
adults_anonymized_k23_emph_age.csv,0.80470081561965434,0.67493854341616077,0.73411319128214647
adults_anonymized_k23_emph_race.csv,0.798675071883999,0.67110201523764412,0.72926391976209248
adults_anonymized_k23_equal.csv,0.81317251733958096,0.77506746766576229,0.79365985020285656
adults_anonymized_k27_emph_age.csv,0.80408085860059519,0.67574400596442874,0.73432507086842291
adults_anonymized_k27_emph_race.csv,0.80508573132514738,0.67508150847652248,0.73435273790984623
adults_anonymized_k27_equal.csv,0.81437269267249268,0.76947864181846881,0.79128581015616661
adults_anonymized_k31_emph_age.csv,0.81128537743336027,0.67906003725076447,0.7392761176285656
adults_anonymized_k31_emph_race.csv,0.8076403460829471,0.67622033934800396,0.73607961601807348
adults_anonymized_k31_equal.csv,0.81043150291031196,0.76720488279287424,0.78821774006637457
adults_anonymized_k35_emph_age.csv,0.81482615512299872,0.67678800528975203,0.73940281342507341
adults_anonymized_k35_emph_race.csv,0.81559991475247329,0.67873023520376674,0.74088790016221107
adults_anonymized_k35_equal.csv,0.8191888014963441,0.7713731868064827,0.79455452440173369
adults_anonymized_k3_emph_age.csv,0.69679890456044746,0.66992041148098702,0.68308229504807305
adults_anonymized_k3_emph_race.csv,0.69656427637032514,0.66920870386718911,0.68260111435401716
adults_anonymized_k3_equal.csv,0.82986074625887574,0.81494709350731376,0.8223287791233872
adults_anonymized_k7_emph_age.csv,0.71621592694540226,0.6634772494006862,0.68882133165050163
adults_anonymized_k7_emph_race.csv,0.71295776485390261,0.66272050353128642,0.68689979584094074
adults_anonymized_k7_equal.csv,0.82233857660819232,0.80149660239294884,0.81177358060164784
