dataset,precision,recall,f1
adults_anonymized_k03_emph_age.csv,0.59955893811489847,0.55891506485354003,0.57851734843702818
adults_anonymized_k03_emph_race.csv,0.60294770686299592,0.56388794620053118,0.58275711278896725
adults_anonymized_k03_equal.csv,0.62966527744317813,0.60698938332649033,0.61811652927054284
adults_anonymized_k07_emph_age.csv,0.57785856028999638,0.53275679636788531,0.55437777815463085
adults_anonymized_k07_emph_race.csv,0.58113132272447454,0.53670228783137808,0.55802996077432121
adults_anonymized_k07_equal.csv,0.61298967493223644,0.57602254334192893,0.59392519412967437
adults_anonymized_k100_emph_age.csv,0.56303081273701017,0.51435673095605883,0.5375801071449906
adults_anonymized_k100_emph_race.csv,0.56329665889100988,0.5130964103501906,0.53701368081423539
adults_anonymized_k100_equal.csv,0.58115967193902107,0.53394966102782737,0.55655204755876986
adults_anonymized_k11_emph_age.csv,0.57257773355495467,0.52824782026518169,0.54951064258765414
adults_anonymized_k11_emph_race.csv,0.57937911623795268,0.53444725028551732,0.55600167967066538
adults_anonymized_k11_equal.csv,0.60085626395308267,0.56044021983297132,0.57994079152614952
adults_anonymized_k15_emph_age.csv,0.57045647733843974,0.52397095064308441,0.54622158438363388
adults_anonymized_k15_emph_race.csv,0.57158872665168814,0.52712008169444768,0.54844537541426575
adults_anonymized_k15_equal.csv,0.60063506249372811,0.55848365671451528,0.57878258779435687
adults_anonymized_k19_emph_age.csv,0.56657528012932867,0.52168328411327847,0.54319997818833643
adults_anonymized_k19_emph_race.csv,0.57509787650632704,0.52930852050581634,0.55124649024457451
adults_anonymized_k19_equal.csv,0.59588493931837194,0.55268254427387153,0.57346345337996241
adults_anonymized_k23_emph_age.csv,0.56940644690151454,0.52625784788057772,0.54697481234469036
adults_anonymized_k23_emph_race.csv,0.56447627851231674,0.5236390889293121,0.54328396465496109
adults_anonymized_k23_equal.csv,0.59225982978500435,0.54890304411166091,0.56974879372290732
adults_anonymized_k27_emph_age.csv,0.56328932672628018,0.52022409045470885,0.54089365404588408
adults_anonymized_k27_emph_race.csv,0.56839440065157132,0.52605885393908447,0.54640073598567873
adults_anonymized_k27_equal.csv,0.59063518384314628,0.54827277390982487,0.56865784229181859
adults_original_dataset.csv,0.6736958266014077,0.65748312612261728,0.66548965406677951
