dataset,precision,recall,f1
adults_original_dataset.csv,0.86127701518674393,0.84629679165542038,0.85371910011222985
adults_outliers_removed_0.1.csv,0.85694711559851589,0.84184987195511718,0.84932528727459766
adults_outliers_removed_0.15.csv,0.85126769554608828,0.83594031041772288,0.84353187031822829
adults_outliers_removed_0.2.csv,0.85038930813885738,0.83526058408056425,0.84275484747102636
adults_outliers_removed_0.25.csv,0.84306183600084705,0.82892024194232117,0.83592500479942822
adults_outliers_removed_0.3.csv,0.84122861662900394,0.82503770383847941,0.83305193335462369
adults_outliers_removed_0.35.csv,0.83885360634121509,0.823461920719333,0.83108478803974195
adults_outliers_removed_0.4.csv,0.83583783569262982,0.82134197032028311,0.82852023850498002
adults_outliers_removed_0.45.csv,0.83086379954060396,0.81698753954560099,0.82386470191497396
adults_outliers_removed_0.5.csv,0.8390364747824508,0.82169665473120612,0.83026792882653877
adults_outliers_removed_0.55.csv,0.83350496459248369,0.81411570181560078,0.82369098129809015
adults_outliers_removed_0.6.csv,0.80211157462307836,0.78705320401582257,0.7945054014843993
adults_outliers_removed_0.65.csv,0.8190229969335745,0.80354148714634499,0.81119942660913069
adults_outliers_removed_0.7.csv,0.8003968726953048,0.78296105705764441,0.79156923626460463
adults_outliers_removed_0.75.csv,0.76554740965562773,0.74844256679607213,0.75686688916890033
adults_outliers_removed_0.8.csv,0.74261501870387658,0.7275056835030147,0.73497198705160716
adults_outliers_removed_0.85.csv,0.72558281746964182,0.71818505929008181,0.72185353603259983
adults_outliers_removed_0.9.csv,0.71789865650390206,0.7116224065477107,0.71473653287080363
adults_outliers_removed_0.95.csv,0.71600151660846845,0.6613421633554083,0.68717612378839266
