dataset,precision,recall,f1
adults_relationship_Husband_0.2.csv,0.86089338213314848,0.82921402156841117,0.84475402602400462
adults_relationship_Husband_0.4.csv,0.84693020059597168,0.81247282557326239,0.82934042073927705
adults_relationship_Husband_0.6.csv,0.82950090439446189,0.79167372802587632,0.81013590814123781
adults_relationship_Husband_0.8.csv,0.80946030595038165,0.76703937930024879,0.78767149228824829
adults_relationship_Husband_1.csv,0.78222996025212477,0.73213194597477593,0.75633623661845484
adults_relationship_Not-in-family_0.2.csv,0.88082135535478412,0.85312275329009812,0.86674753186274989
adults_relationship_Not-in-family_0.4.csv,0.88700167333666524,0.86138232788471725,0.87400034716677832
adults_relationship_Not-in-family_0.6.csv,0.89747760583411174,0.87292375861280469,0.88502710102703364
adults_relationship_Not-in-family_0.8.csv,0.90805933730235433,0.88268825552313468,0.8951899167566898
adults_relationship_Not-in-family_1.csv,0.92363447725175551,0.89998267535442023,0.91165244026106063
adults_relationship_Unmarried_0.2.csv,0.87619924886402389,0.84874689025969752,0.86225292053493396
adults_relationship_Unmarried_0.4.csv,0.88021177766108016,0.8541873539046726,0.86700182177096041
adults_relationship_Unmarried_0.6.csv,0.88495373109498343,0.86002124645892353,0.87229831510860512
adults_relationship_Unmarried_0.8.csv,0.89128765537043153,0.86788983302323131,0.8794279117117576
adults_relationship_Unmarried_1.csv,0.8980646640660751,0.87510204081632659,0.88643287775701407
adults_sex_Female_0.2.csv,0.87967856725248872,0.8517296242542578,0.8654747962815792
adults_sex_Female_0.4.csv,0.88673617000865579,0.86156101624950132,0.8739626624777509
adults_sex_Female_0.6.csv,0.8911145274193274,0.86886816260365018,0.87984871838899681
adults_sex_Female_0.8.csv,0.9030967630683403,0.88102573486333213,0.89192189522470644
adults_sex_Female_1.csv,0.91721243501636318,0.89720314033366022,0.90708815445684865
adults_sex_Male_0.2.csv,0.86573380566852232,0.83614427467971775,0.85067459999864037
adults_sex_Male_0.4.csv,0.8567079870308808,0.82486020102331492,0.84047677997550652
adults_sex_Male_0.6.csv,0.8371115061420481,0.80245079086171045,0.81941070624646917
adults_sex_Male_0.8.csv,0.81659319450203083,0.77573463546787269,0.79562680605145908
adults_sex_Male_1.csv,0.77863485264894339,0.72837616532039906,0.75263880201363975
original_dataset.csv,0.87113074273166247,0.84314778149284897,0.85690913525008683
