dataset,precision,recall,f1
adults_anonymized_k03_emph_age.csv,0.74055258149757208,0.67618211654734561,0.70689754462656629
adults_anonymized_k03_emph_race.csv,0.73746191550777929,0.6707453079762864,0.70249543020688932
adults_anonymized_k03_equal.csv,0.80806639390238177,0.77425273142730533,0.79079657770508749
adults_anonymized_k07_emph_age.csv,0.75190595563097262,0.63314779468071725,0.68742222715055956
adults_anonymized_k07_emph_race.csv,0.74692264129308927,0.62999841086187991,0.68347288625170433
adults_anonymized_k07_equal.csv,0.78455763244235688,0.73881072024223493,0.76099556904997578
adults_anonymized_k100_emph_age.csv,0.78368530974521688,0.6066911726564499,0.68387039036034891
adults_anonymized_k100_emph_race.csv,0.78095196708471726,0.6046347334160358,0.68156455763083224
adults_anonymized_k100_equal.csv,0.7742778501588693,0.69023925210720161,0.72983841123159221
adults_anonymized_k11_emph_age.csv,0.76444136348511371,0.6171341399619662,0.68292348043117079
adults_anonymized_k11_emph_race.csv,0.77301424888581938,0.62127829567024706,0.68886894636018681
adults_anonymized_k11_equal.csv,0.77255281135559983,0.72210073509177441,0.74646822413924341
adults_anonymized_k15_emph_age.csv,0.77503718867415072,0.61434951059821041,0.685377960953515
adults_anonymized_k15_emph_race.csv,0.775604302091356,0.61657071027220633,0.6869836763374142
adults_anonymized_k15_equal.csv,0.78201338310132618,0.72233286355216109,0.75097560485539938
adults_anonymized_k19_emph_age.csv,0.77688589541616404,0.61468091073659514,0.68631294730352288
adults_anonymized_k19_emph_race.csv,0.77894951295919379,0.61590771217741369,0.6878676648536064
adults_anonymized_k19_equal.csv,0.77372367728721758,0.71258530352757887,0.74188945819705232
adults_anonymized_k23_emph_age.csv,0.78309731214574607,0.61342005162610813,0.68790857430922725
adults_anonymized_k23_emph_race.csv,0.77245390907295608,0.61365333402496369,0.68393015005199964
adults_anonymized_k23_equal.csv,0.77710494907376071,0.71417688140325963,0.74430230451538804
adults_anonymized_k27_emph_age.csv,0.78668811209796985,0.61226096988858003,0.68858283811121068
adults_anonymized_k27_emph_race.csv,0.78211317613861675,0.61391836621655016,0.68786522945139561
adults_anonymized_k27_equal.csv,0.77243539835201402,0.70588804247196912,0.7376488148397562
adults_anonymized_k31_emph_age.csv,0.7862969821191923,0.6114643237393057,0.68790903638982681
adults_anonymized_k31_emph_race.csv,0.77769302862415501,0.61255905966982849,0.68530147706546374
adults_anonymized_k31_equal.csv,0.77736630021831477,0.70860680942387488,0.74138779177342873
adults_anonymized_k35_emph_age.csv,0.78780798168148514,0.61172971859726799,0.68867256308785152
adults_anonymized_k35_emph_race.csv,0.78581642740105928,0.61186228964251199,0.68799040949131463
adults_anonymized_k35_equal.csv,0.78245011341843207,0.70877284468471768,0.74378396997017537
adults_original_dataset.csv,0.87235527403514512,0.84337909670136268,0.85762147179610326
