dataset,precision,recall,f1
adults_original_dataset.csv,0.88124928422903204,0.86867557096875458,0.87491408333465404
adults_outliers_removed_0.1.csv,0.87551149667925243,0.86277455007864534,0.86909339613163628
adults_outliers_removed_0.15.csv,0.87304730134777808,0.85934400075964024,0.86613964045374381
adults_outliers_removed_0.2.csv,0.87182438441840837,0.85871739520383983,0.86521968408154193
adults_outliers_removed_0.25.csv,0.86596771602747968,0.85274796997639724,0.85930403851304737
adults_outliers_removed_0.3.csv,0.86232607252396831,0.84819772960538597,0.85520195563038859
adults_outliers_removed_0.35.csv,0.85987229269601573,0.84570229162547217,0.85272550752197684
adults_outliers_removed_0.4.csv,0.85670144162328954,0.84344428868548582,0.85001727427934415
adults_outliers_removed_0.45.csv,0.85458532250115038,0.84128037222126495,0.84787764533297827
adults_outliers_removed_0.5.csv,0.85647003919419973,0.84138880246373215,0.84886043003337441
adults_outliers_removed_0.55.csv,0.85474190293186025,0.83540866482961307,0.84495537852037139
adults_outliers_removed_0.6.csv,0.8292174287976849,0.81299715177220777,0.82102249519112758
adults_outliers_removed_0.65.csv,0.84051334082885865,0.82428748384317108,0.83230374277806551
adults_outliers_removed_0.7.csv,0.81869906261042968,0.80318254045861237,0.81085903746171462
adults_outliers_removed_0.75.csv,0.7870563806224613,0.77231208389692063,0.7796111419600219
adults_outliers_removed_0.8.csv,0.76075078569424526,0.74688423226033174,0.75372575558035604
adults_outliers_removed_0.85.csv,0.73645316789880244,0.73053927601633162,0.73348016117229009
adults_outliers_removed_0.9.csv,0.72019352483737564,0.71561461794019932,0.71788966026861678
adults_outliers_removed_0.95.csv,0.68445149084176282,0.65739514348785877,0.67052122253458024
