dataset,precision,recall,f1
adults_original_dataset.csv,0.81319037871532651,0.80836861454410847,0.81077127383378433
adults_outliers_removed_0.1.csv,0.81075064260658292,0.80497354281937594,0.80784894994475986
adults_outliers_removed_0.15.csv,0.80630102814870475,0.80122460029107356,0.80375258059849597
adults_outliers_removed_0.2.csv,0.80459202852321565,0.79837542155227459,0.80147068964973089
adults_outliers_removed_0.25.csv,0.80167232999466942,0.79642847514683801,0.79904019146853245
adults_outliers_removed_0.3.csv,0.79589725161578406,0.7901300726354018,0.79300116356808092
adults_outliers_removed_0.35.csv,0.79530838072865095,0.789696401253005,0.7924889314459056
adults_outliers_removed_0.4.csv,0.7961015923598489,0.78984421050059705,0.79295827428507049
adults_outliers_removed_0.45.csv,0.79263324849060302,0.78690765216012948,0.78975725601847546
adults_outliers_removed_0.5.csv,0.79260555282460587,0.78582365225095052,0.78919517648622317
adults_outliers_removed_0.55.csv,0.78481431377331867,0.78029928272428006,0.78254632072003727
adults_outliers_removed_0.6.csv,0.76912335646555596,0.76674615049579509,0.76792964523393237
adults_outliers_removed_0.65.csv,0.7783135568440217,0.77199904854229495,0.77513966450181571
adults_outliers_removed_0.7.csv,0.76234991202155045,0.76262345377206286,0.7624857518919782
adults_outliers_removed_0.75.csv,0.73526134131276277,0.73637324995169262,0.73581673197879671
adults_outliers_removed_0.8.csv,0.72180359686186024,0.72186116876983741,0.72183194938093953
adults_outliers_removed_0.85.csv,0.71771643912483518,0.71618804821348336,0.71694694708560891
adults_outliers_removed_0.9.csv,0.71613677293621225,0.71463334140062929,0.71538266314959686
adults_outliers_removed_0.95.csv,0.66185364672781266,0.66003973509933778,0.66093234137964574
